student_id,age,gender,state,urban_rural,family_income,12th_stream,10th_percentage,12th_percentage,school_board,school_tier,JEE_Main_percentile,JEE_Advanced_rank,NEET_percentile,NEET_rank,CUET_score,logical_reasoning,quantitative_ability,verbal_ability,abstract_reasoning,spatial_reasoning,interest_technology,interest_healthcare,interest_business,interest_creative_arts,interest_social_service,interest_research,leadership,teamwork,creativity,analytical_thinking,communication,preferred_location,budget_constraint_lakhs,career_goal_timeline,work_preference,risk_tolerance,has_sports,has_cultural,volunteering_hours,num_certifications,num_projects,career_path_year1,career_trajectory,career_year2,career_year3,career_year4,career_year5
STU_000995,16,Male,Andhra Pradesh,Urban,5-10 Lakhs,Science-PCM,60.93,85.59,CBSE,Tier 2,,,,,,3.6,10.0,9.9,4.2,4.1,3.6,2.5,2.8,3.2,4.8,4.2,2.7,4.1,1.4,3.4,3.2,Nearby States,15,6+ years,Research,Medium,True,False,0,0,3,Computer Science Engineering,"['Computer Science Engineering', 'Computer Science Engineering', 'Data Scientist', 'ML Engineer', 'Product Manager', 'Senior Software Engineer']",Computer Science Engineering,Data Scientist,ML Engineer,Product Manager
STU_000996,18,Female,Haryana,Rural,<5 Lakhs,Commerce,89.17,73.43,State Board,Tier 2,,,,,,2.9,7.1,6.5,5.2,5.3,2.7,1.8,2.7,1.5,3.1,1.9,3.7,2.7,1.9,3.1,2.4,Home State,5,4 years,Job,Medium,True,False,20,1,0,CMA,"['CMA', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_000997,18,Male,Madhya Pradesh,Semi-Urban,<5 Lakhs,Science-PCB,66.78,65.37,ICSE,Tier 3,,,,,,1.0,7.2,6.8,2.8,4.6,2.6,2.1,4.5,2.6,2.0,3.9,3.4,2.1,2.6,3.6,2.6,Nearby States,10,4 years,Job,Low,True,True,20,0,1,B.Pharm,"['B.Pharm', 'Pharmacist', 'Clinical Pharmacist', 'Senior Pharmacist']",Pharmacist,Clinical Pharmacist,Senior Pharmacist,Senior Pharmacist
STU_000998,16,Male,West Bengal,Semi-Urban,5-10 Lakhs,Science-PCB,66.85,70.95,State Board,Tier 1,,,,,621.0,5.4,7.4,6.9,6.7,8.0,3.2,3.0,2.2,3.8,2.7,4.1,3.3,4.9,3.1,3.5,3.5,Nearby States,5,6+ years,Job,Medium,False,False,0,0,5,Nursing,"['Nursing', 'Nursing', 'Junior Professional', 'Professional', 'Professional', 'Lead Professional']",Nursing,Junior Professional,Professional,Professional
STU_000999,18,Male,Bihar,Semi-Urban,<5 Lakhs,Commerce,68.06,83.12,CBSE,Tier 2,,,,,,6.7,8.6,5.8,5.5,6.7,3.0,3.3,2.8,1.0,3.0,3.0,3.3,1.8,1.8,4.5,3.5,Home State,5,5 years,Job,High,False,False,10,5,0,B.Com,"['B.Com', 'B.Com', 'Junior Professional', 'Junior Professional', 'Senior Professional']",B.Com,Junior Professional,Junior Professional,Senior Professional
STU_001000,18,Female,Karnataka,Rural,<5 Lakhs,Science-PCB,60.0,79.31,ICSE,Tier 3,,,69.05,619000.0,,4.5,5.2,4.3,4.5,4.8,3.5,1.6,3.5,4.1,3.8,2.3,3.0,3.0,2.0,2.8,1.8,Pan India,20,5 years,Business,Low,True,False,10,0,0,BAMS,"['BAMS', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_001001,16,Male,Haryana,Rural,<5 Lakhs,Science-PCB,60.0,79.3,ICSE,Tier 1,,,68.0,640000.0,,5.9,5.8,5.9,6.0,5.1,3.7,2.9,3.7,2.1,1.2,1.9,4.3,4.3,4.4,4.6,3.0,Pan India,10,5 years,Job,High,True,False,10,1,3,B.Pharm,"['B.Pharm', 'B.Pharm', 'B.Pharm', 'Senior Pharmacist', 'Senior Pharmacist']",B.Pharm,B.Pharm,Senior Pharmacist,Senior Pharmacist
STU_001002,16,Female,Maharashtra,Semi-Urban,5-10 Lakhs,Commerce,77.96,78.0,State Board,Tier 3,,,,,742.0,6.0,6.2,6.1,5.7,3.3,2.5,2.9,5.0,1.0,1.9,2.1,3.6,3.6,2.6,4.5,2.5,Home State,30,4 years,Job,Medium,False,False,20,2,0,CMA,"['CMA', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_001003,17,Male,West Bengal,Urban,5-10 Lakhs,Science-PCB,61.19,74.8,State Board,Tier 1,,,58.53,829400.0,536.0,6.8,6.3,4.1,5.8,4.2,4.9,2.8,1.9,1.4,2.5,2.8,2.8,4.3,2.2,4.3,3.3,Pan India,5,5 years,Job,Low,False,True,10,1,0,BDS,"['BDS', 'Entry Level', 'Entry Level', 'Professional', 'Senior Professional']",Entry Level,Entry Level,Professional,Senior Professional
STU_001004,16,Male,Gujarat,Semi-Urban,<5 Lakhs,Science-PCMB,83.63,60.0,CBSE,Tier 1,45.0,,50.0,1000000.0,511.0,6.9,7.5,4.3,6.2,3.3,3.8,3.1,3.8,3.8,3.1,1.2,2.5,2.6,1.0,4.0,4.0,Home State,2,4 years,Job,Low,False,False,20,2,0,Computer Science Engineering,"['Computer Science Engineering', 'Computer Science Engineering', 'Data Scientist', 'Data Scientist']",Computer Science Engineering,Data Scientist,Data Scientist,Data Scientist
STU_001005,16,Female,Madhya Pradesh,Urban,>50 Lakhs,Science-PCM,68.64,92.52,CBSE,Tier 3,65.19,,,,587.0,7.3,6.3,7.0,4.5,6.8,3.3,1.8,3.2,2.4,5.0,3.2,4.4,4.4,3.2,2.9,1.8,Pan India,2,4 years,Government,Low,False,True,10,0,5,Electrical Engineering,"['Electrical Engineering', 'Entry Level', 'Entry Level', 'Professional']",Entry Level,Entry Level,Professional,Professional
STU_001006,17,Female,Tamil Nadu,Urban,<5 Lakhs,Science-PCB,66.29,85.49,ICSE,Tier 3,,,,,,3.8,7.6,3.6,5.9,8.1,3.4,3.2,1.9,1.0,2.8,2.0,2.5,3.6,3.9,3.8,3.5,Nearby States,20,4 years,Business,Medium,True,True,0,0,0,Medical Lab Technology,"['Medical Lab Technology', 'Entry Level', 'Entry Level', 'Professional']",Entry Level,Entry Level,Professional,Professional
STU_001007,17,Male,Madhya Pradesh,Urban,<5 Lakhs,Science-PCM,83.87,72.14,ICSE,Tier 2,62.94,,,,,6.2,6.4,4.3,6.2,8.5,2.5,1.0,3.5,4.8,4.0,4.5,1.8,3.2,3.6,1.0,3.4,Pan India,30,6+ years,Job,Low,False,True,0,0,2,Information Technology,"['Information Technology', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional', 'Lead Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_001008,17,Male,Punjab,Semi-Urban,5-10 Lakhs,Commerce,69.68,78.34,CBSE,Tier 2,,,,,,5.3,5.7,6.8,6.6,6.2,3.4,4.0,2.9,4.6,1.0,3.4,3.4,3.0,2.8,3.8,4.2,Home State,15,4 years,Business,Low,True,False,0,0,0,CS,"['CS', 'Entry Level', 'Junior Professional', 'Junior Professional']",Entry Level,Junior Professional,Junior Professional,Junior Professional
STU_001009,17,Male,Uttar Pradesh,Rural,20-50 Lakhs,Science-PCM,60.0,80.34,ICSE,Tier 1,,,,,,5.6,6.2,4.5,7.1,5.9,3.4,1.2,3.5,1.0,2.7,3.6,4.5,3.6,5.0,4.0,3.8,Nearby States,10,4 years,Job,High,True,True,0,1,0,Electrical Engineering,"['Electrical Engineering', 'Electrical Engineering', 'Electrical Engineering', 'Professional']",Electrical Engineering,Electrical Engineering,Professional,Professional
STU_001010,16,Male,Punjab,Urban,10-20 Lakhs,Commerce,86.16,80.73,State Board,Tier 3,,,,,,4.9,3.4,5.9,4.0,8.0,3.1,1.3,3.0,4.9,3.5,2.1,2.8,4.3,4.6,1.7,3.5,Pan India,5,4 years,Job,Medium,True,False,0,1,1,B.Com,"['B.Com', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_001011,18,Male,Uttar Pradesh,Semi-Urban,5-10 Lakhs,Commerce,71.45,87.57,State Board,Tier 3,,,,,,8.1,1.7,5.8,6.0,7.1,3.6,1.2,1.6,2.2,5.0,3.0,3.5,2.3,4.3,3.0,4.8,Home State,2,4 years,Job,Low,False,False,100,2,2,Economics,"['Economics', 'Economics', 'Junior Professional', 'Junior Professional']",Economics,Junior Professional,Junior Professional,Junior Professional
STU_001012,18,Female,Madhya Pradesh,Urban,<5 Lakhs,Commerce,62.57,86.97,ICSE,Tier 1,,,,,,4.2,5.1,6.3,6.5,2.6,4.2,1.6,3.2,1.9,1.8,4.6,3.3,4.2,3.4,3.9,3.8,Nearby States,20,5 years,Business,Medium,False,False,0,1,5,BBA,"['BBA', 'Management Trainee', 'Management Trainee', 'Management Trainee', 'Senior Manager']",Management Trainee,Management Trainee,Management Trainee,Senior Manager
STU_001013,16,Female,Tamil Nadu,Urban,20-50 Lakhs,Commerce,77.54,84.11,CBSE,Tier 2,,,,,,6.0,9.4,5.9,7.5,6.5,1.5,3.3,1.0,3.4,2.8,1.3,3.2,3.1,3.0,1.0,2.3,Home State,2,5 years,Job,Medium,False,False,10,0,0,BBA,"['BBA', 'Management Trainee', 'Management Trainee', 'Management Trainee', 'Senior Manager']",Management Trainee,Management Trainee,Management Trainee,Senior Manager
STU_001014,17,Female,Punjab,Urban,10-20 Lakhs,Science-PCMB,67.13,81.87,CBSE,Tier 3,,,,,434.0,6.2,9.0,8.1,7.5,5.8,4.4,2.2,1.6,3.2,2.0,4.7,4.5,2.9,3.9,1.3,3.7,Home State,2,4 years,Business,Low,False,True,10,1,3,B.Pharm,"['B.Pharm', 'Pharmacist', 'Clinical Pharmacist', 'Senior Pharmacist']",Pharmacist,Clinical Pharmacist,Senior Pharmacist,Senior Pharmacist
STU_001015,16,Female,Rajasthan,Semi-Urban,10-20 Lakhs,Science-PCMB,72.61,84.2,CBSE,Tier 2,60.56,,,,,6.8,7.2,4.7,5.4,6.3,3.5,2.7,1.6,3.3,2.3,5.0,4.3,3.6,1.3,5.0,4.1,Pan India,5,4 years,Research,Medium,True,False,0,0,2,Computer Science Engineering,"['Computer Science Engineering', 'Computer Science Engineering', 'Data Scientist', 'ML Engineer']",Computer Science Engineering,Data Scientist,ML Engineer,ML Engineer
STU_001016,17,Male,Tamil Nadu,Semi-Urban,5-10 Lakhs,Science-PCM,68.88,86.06,State Board,Tier 2,58.98,,,,,7.7,3.4,8.4,7.6,5.2,3.8,2.9,3.9,2.3,3.1,2.8,2.6,3.7,5.0,2.6,3.2,Home State,2,5 years,Research,Medium,True,True,50,3,1,AI/ML Engineering,"['AI/ML Engineering', 'ML Engineer', 'ML Engineer', 'Senior ML Engineer', 'ML Architect']",ML Engineer,ML Engineer,Senior ML Engineer,ML Architect
STU_001017,18,Male,Kerala,Rural,5-10 Lakhs,Science-PCM,62.75,66.01,ICSE,Tier 2,45.0,,,,,6.2,7.0,5.8,4.9,5.2,2.8,5.0,1.8,1.8,2.5,1.5,3.0,2.2,3.3,2.9,2.7,Home State,5,6+ years,Job,Medium,False,False,10,0,1,Aerospace Engineering,"['Aerospace Engineering', 'Entry Level', 'Junior Professional', 'Junior Professional', 'Junior Professional', 'Lead Professional']",Entry Level,Junior Professional,Junior Professional,Junior Professional
STU_001018,18,Female,Maharashtra,Rural,>50 Lakhs,Science-PCM,60.0,81.36,State Board,Tier 2,,,,,,6.5,9.7,8.0,6.2,7.6,3.4,1.7,2.7,2.7,1.0,4.2,2.9,4.3,3.4,1.8,3.5,Home State,20,4 years,Job,Low,True,False,10,1,0,Computer Science Engineering,"['Computer Science Engineering', 'Software Engineer', 'Software Engineer', 'ML Engineer']",Software Engineer,Software Engineer,ML Engineer,ML Engineer
STU_001019,17,Male,Rajasthan,Semi-Urban,10-20 Lakhs,Science-PCM,84.42,73.98,State Board,Tier 2,56.01,,,,,5.1,7.0,9.0,3.6,6.4,4.2,3.0,5.0,3.4,4.1,3.6,4.3,3.6,1.9,3.8,1.9,Home State,2,5 years,Job,Medium,True,True,10,0,1,Information Technology,"['Information Technology', 'Entry Level', 'Junior Professional', 'Junior Professional', 'Senior Professional']",Entry Level,Junior Professional,Junior Professional,Senior Professional
STU_001020,17,Female,Karnataka,Urban,<5 Lakhs,Science-PCM,90.62,73.08,CBSE,Tier 2,,,,,,5.7,7.2,5.4,6.7,5.5,2.2,3.4,3.0,3.0,1.8,2.0,3.1,3.3,4.9,4.1,3.9,Home State,5,4 years,Job,Low,False,False,50,1,0,Electronics Engineering,"['Electronics Engineering', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_001021,16,Male,Rajasthan,Semi-Urban,5-10 Lakhs,Science-PCM,64.19,92.06,State Board,Tier 2,,,,,,4.8,9.4,5.5,3.0,5.5,2.8,4.2,2.5,3.5,1.7,1.8,3.0,3.9,1.6,4.2,4.2,Home State,30,4 years,Job,High,False,False,0,1,1,Computer Science Engineering,"['Computer Science Engineering', 'Software Engineer', 'Data Scientist', 'ML Engineer']",Software Engineer,Data Scientist,ML Engineer,ML Engineer
STU_001022,17,Female,Telangana,Urban,5-10 Lakhs,Science-PCMB,92.53,71.79,State Board,Tier 3,,,59.66,806800.0,,8.2,6.5,4.9,4.5,5.8,3.6,3.3,1.7,4.5,1.0,4.1,2.7,5.0,1.5,4.5,2.5,Nearby States,5,4 years,Business,High,False,False,0,2,1,B.Pharm,"['B.Pharm', 'Pharmacist', 'Pharmacist', 'Pharmacist']",Pharmacist,Pharmacist,Pharmacist,Pharmacist
STU_001023,18,Female,West Bengal,Urban,10-20 Lakhs,Arts,60.0,74.41,CBSE,Tier 2,,,,,,6.3,4.3,8.8,7.2,4.6,3.7,1.4,1.2,2.7,1.6,2.9,1.5,3.1,4.7,4.7,4.9,Pan India,2,4 years,Business,Medium,True,False,10,5,3,Literature,"['Literature', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_001024,17,Female,Haryana,Rural,5-10 Lakhs,Arts,70.44,79.77,CBSE,Tier 3,,,,,544.0,6.6,6.5,6.9,6.7,4.4,3.4,3.0,2.0,2.9,2.5,4.9,2.3,4.3,3.7,4.3,2.7,Pan India,5,4 years,Job,Medium,True,False,10,0,2,Literature,"['Literature', 'Literature', 'Junior Professional', 'Professional']",Literature,Junior Professional,Professional,Professional
STU_001025,16,Male,Rajasthan,Urban,<5 Lakhs,Science-PCM,60.0,78.67,CBSE,Tier 2,54.45,,,,,4.7,5.7,4.4,4.1,7.8,3.6,5.0,5.0,4.4,1.0,4.3,2.9,3.3,2.8,2.9,3.8,Nearby States,5,4 years,Research,Low,True,False,0,5,0,Data Science,"['Data Science', 'Data Analyst', 'Data Scientist', 'ML Engineer']",Data Analyst,Data Scientist,ML Engineer,ML Engineer
STU_001026,16,Male,Punjab,Urban,>50 Lakhs,Science-PCB,98.0,94.51,ICSE,Tier 3,,,79.63,407400.0,,4.9,7.1,8.1,3.2,6.6,5.0,1.7,3.2,3.7,1.0,3.1,2.8,4.6,2.5,3.3,2.7,Home State,2,4 years,Job,Low,False,True,0,1,1,Nursing,"['Nursing', 'Nursing', 'Junior Professional', 'Professional']",Nursing,Junior Professional,Professional,Professional
STU_001027,17,Female,Haryana,Urban,10-20 Lakhs,Science-PCB,73.81,84.41,State Board,Tier 1,,,63.24,735200.0,436.0,5.1,6.4,8.3,4.6,5.1,3.2,5.0,3.9,4.3,3.4,3.6,3.4,3.8,1.7,3.7,3.3,Home State,30,5 years,Research,Medium,False,False,10,1,0,BDS,"['BDS', 'Entry Level', 'Junior Professional', 'Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_001028,16,Female,Gujarat,Rural,10-20 Lakhs,Science-PCB,78.39,70.75,ICSE,Tier 3,,,50.0,1000000.0,,5.3,3.7,7.3,4.2,9.0,1.7,3.1,4.0,1.5,1.6,3.6,2.1,5.0,3.3,2.9,4.9,Nearby States,5,5 years,Job,Medium,True,True,20,0,1,Nursing,"['Nursing', 'Nursing', 'Junior Professional', 'Professional', 'Professional']",Nursing,Junior Professional,Professional,Professional
STU_001029,16,Female,Andhra Pradesh,Urban,<5 Lakhs,Science-PCB,90.33,61.26,State Board,Tier 3,,,50.0,1000000.0,,4.9,4.7,4.5,2.3,5.9,4.9,2.8,2.1,4.6,3.5,1.8,3.3,4.4,2.3,3.4,3.1,Nearby States,2,5 years,Government,Medium,True,True,10,2,0,Physiotherapy,"['Physiotherapy', 'Physiotherapy', 'Junior Professional', 'Professional', 'Senior Professional']",Physiotherapy,Junior Professional,Professional,Senior Professional
STU_001030,17,Male,Andhra Pradesh,Urban,>50 Lakhs,Science-PCB,71.93,77.5,CBSE,Tier 3,,,,,,9.2,6.9,4.7,6.2,7.7,2.4,5.0,3.8,1.3,1.9,2.2,4.0,2.6,4.7,4.4,4.9,Pan India,5,6+ years,Job,Low,False,False,50,2,1,BDS,"['BDS', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional', 'Lead Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_001031,16,Female,Madhya Pradesh,Urban,<5 Lakhs,Science-PCB,74.68,91.1,ICSE,Tier 2,,,,,581.0,3.3,6.1,4.4,4.3,5.2,2.4,1.6,3.1,5.0,3.4,3.8,3.7,2.9,3.5,4.4,4.1,Nearby States,5,4 years,Government,Low,True,True,10,1,1,B.Pharm,"['B.Pharm', 'Pharmacist', 'Pharmacist', 'Senior Pharmacist']",Pharmacist,Pharmacist,Senior Pharmacist,Senior Pharmacist
STU_001032,18,Female,Kerala,Semi-Urban,<5 Lakhs,Commerce,76.95,87.87,CBSE,Tier 1,,,,,757.0,8.7,2.0,6.1,4.9,6.6,4.6,1.6,4.2,2.8,2.2,3.3,2.9,4.4,2.8,4.6,3.4,Nearby States,5,6+ years,Job,Medium,False,True,0,0,1,CA,"['CA', 'Articleship', 'Articleship', 'Senior Accountant', 'Senior Accountant', 'CFO']",Articleship,Articleship,Senior Accountant,Senior Accountant
STU_001033,16,Female,Madhya Pradesh,Semi-Urban,20-50 Lakhs,Science-PCMB,94.91,82.5,CBSE,Tier 1,48.85,,,,,6.3,3.5,8.6,6.2,6.3,3.9,3.1,3.2,2.3,3.4,1.0,1.6,2.8,4.4,3.7,2.8,Nearby States,2,5 years,Business,Medium,False,False,10,1,1,Bio-informatics,"['Bio-informatics', 'Entry Level', 'Junior Professional', 'Junior Professional', 'Senior Professional']",Entry Level,Junior Professional,Junior Professional,Senior Professional
STU_001034,16,Female,Tamil Nadu,Semi-Urban,<5 Lakhs,Arts,72.6,82.06,State Board,Tier 3,,,,,342.0,4.9,7.8,5.3,9.0,5.3,2.2,4.2,2.8,2.4,3.5,1.6,3.1,2.5,3.3,1.7,2.6,Home State,10,5 years,Job,Medium,False,True,0,1,0,Design,"['Design', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_001035,18,Female,Rajasthan,Semi-Urban,<5 Lakhs,Arts,83.98,77.19,CBSE,Tier 2,,,,,,6.1,4.7,4.6,6.6,6.9,4.3,2.5,4.4,3.2,2.6,1.0,2.3,2.3,3.8,3.4,2.4,Home State,20,4 years,Job,Medium,True,False,50,2,0,BA Journalism,"['BA Journalism', 'Entry Level', 'Junior Professional', 'Junior Professional']",Entry Level,Junior Professional,Junior Professional,Junior Professional
STU_001036,16,Male,Madhya Pradesh,Urban,<5 Lakhs,Commerce,78.04,68.31,CBSE,Tier 2,,,,,654.0,6.9,9.1,7.3,6.2,6.5,4.7,5.0,2.2,2.8,3.2,2.9,3.5,5.0,2.9,1.9,5.0,Nearby States,10,5 years,Job,Low,False,False,10,1,0,BBA,"['BBA', 'BBA', 'Business Analyst', 'Manager', 'Senior Manager']",BBA,Business Analyst,Manager,Senior Manager
STU_001037,17,Female,West Bengal,Urban,5-10 Lakhs,Science-PCMB,76.22,79.97,State Board,Tier 2,,,51.76,964800.0,697.0,7.8,4.8,5.1,2.6,5.5,3.4,3.9,5.0,1.2,2.7,2.5,2.9,4.8,3.3,3.8,3.8,Nearby States,5,4 years,Research,High,True,True,10,0,1,Computer Science Engineering,"['Computer Science Engineering', 'Software Engineer', 'Data Scientist', 'ML Engineer']",Software Engineer,Data Scientist,ML Engineer,ML Engineer
STU_001038,18,Female,Madhya Pradesh,Rural,10-20 Lakhs,Science-PCM,77.18,92.97,ICSE,Tier 1,63.04,,,,409.0,4.5,5.7,7.5,9.0,7.1,2.6,2.7,2.8,2.9,3.6,1.8,5.0,2.7,2.4,2.5,5.0,Home State,10,4 years,Job,Medium,False,True,0,3,3,Computer Science Engineering,"['Computer Science Engineering', 'Computer Science Engineering', 'Data Scientist', 'ML Engineer']",Computer Science Engineering,Data Scientist,ML Engineer,ML Engineer
STU_001039,16,Male,Bihar,Rural,>50 Lakhs,Science-PCMB,76.98,82.04,State Board,Tier 2,62.76,,60.18,796400.0,503.0,7.2,7.1,6.5,5.3,5.7,3.5,4.3,3.5,1.6,1.0,1.4,2.4,3.9,2.6,4.5,2.3,Abroad,2,4 years,Job,High,False,True,20,5,2,B.Pharm,"['B.Pharm', 'Pharmacist', 'Clinical Pharmacist', 'Senior Pharmacist']",Pharmacist,Clinical Pharmacist,Senior Pharmacist,Senior Pharmacist
STU_001040,16,Male,Tamil Nadu,Semi-Urban,5-10 Lakhs,Science-PCM,81.63,83.71,CBSE,Tier 1,50.75,,,,,5.0,8.5,9.7,8.7,8.0,1.0,3.2,3.3,3.8,1.0,3.5,1.1,4.3,1.6,4.5,4.5,Home State,2,4 years,Government,Low,False,False,0,1,0,Computer Science Engineering,"['Computer Science Engineering', 'Computer Science Engineering', 'Computer Science Engineering', 'ML Engineer']",Computer Science Engineering,Computer Science Engineering,ML Engineer,ML Engineer
STU_001041,17,Male,Gujarat,Urban,5-10 Lakhs,Science-PCM,71.66,64.36,CBSE,Tier 3,45.0,,,,,3.4,8.4,4.4,6.6,4.9,2.5,1.6,3.6,1.6,3.8,1.0,4.3,1.8,3.5,2.1,2.0,Pan India,30,4 years,Government,High,True,False,0,2,1,B.Sc Physics,"['B.Sc Physics', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_001042,18,Female,Bihar,Rural,10-20 Lakhs,Science-PCB,74.0,66.91,CBSE,Tier 2,,,57.69,846200.0,,7.0,5.4,7.2,3.7,6.2,2.5,2.1,3.6,5.0,1.4,3.5,2.7,3.1,4.3,2.5,2.4,Nearby States,10,4 years,Job,Medium,False,True,10,0,2,BAMS,"['BAMS', 'BAMS', 'BAMS', 'Professional']",BAMS,BAMS,Professional,Professional
STU_001043,17,Male,Telangana,Rural,<5 Lakhs,Arts,79.6,96.09,CBSE,Tier 2,,,,,,4.3,6.4,8.8,6.8,7.0,3.7,2.1,1.5,4.7,2.0,2.5,1.2,3.0,3.3,3.6,4.8,Pan India,5,4 years,Research,Low,False,False,20,0,1,Hotel Management,"['Hotel Management', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_001044,16,Female,Andhra Pradesh,Semi-Urban,<5 Lakhs,Arts,72.48,77.16,CBSE,Tier 2,,,,,,6.8,7.1,5.9,7.0,7.5,4.5,1.7,1.0,5.0,3.1,3.1,2.4,1.9,1.2,3.0,3.5,Pan India,10,4 years,Job,Low,True,False,0,1,0,Hotel Management,"['Hotel Management', 'Hotel Management', 'Junior Professional', 'Junior Professional']",Hotel Management,Junior Professional,Junior Professional,Junior Professional
STU_001045,17,Female,Haryana,Semi-Urban,10-20 Lakhs,Science-PCM,91.85,76.65,State Board,Tier 2,61.15,,,,,6.7,7.1,6.4,5.5,6.2,5.0,2.9,1.8,4.2,5.0,3.3,4.8,3.6,5.0,1.8,3.3,Pan India,5,4 years,Government,Medium,False,False,50,5,0,Civil Engineering,"['Civil Engineering', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_001046,17,Female,Bihar,Rural,20-50 Lakhs,Science-PCB,80.99,88.76,ICSE,Tier 2,,,65.98,680399.0,,5.9,2.9,4.6,2.2,5.3,2.3,2.0,4.4,1.0,2.7,2.8,2.9,3.6,1.0,2.5,4.8,Home State,10,4 years,Job,Low,False,True,20,1,5,MBBS,"['MBBS', 'Junior Doctor', 'Resident Doctor', 'Senior Resident']",Junior Doctor,Resident Doctor,Senior Resident,Senior Resident
STU_001047,17,Female,Andhra Pradesh,Semi-Urban,<5 Lakhs,Commerce,63.03,75.13,CBSE,Tier 3,,,,,,7.7,8.1,10.0,5.8,6.7,4.0,4.0,3.1,3.4,2.7,3.6,1.3,3.3,5.0,4.8,3.7,Pan India,15,4 years,Job,Low,True,True,0,1,2,CA,"['CA', 'CA', 'CA', 'Senior Accountant']",CA,CA,Senior Accountant,Senior Accountant
STU_001048,17,Female,Kerala,Urban,5-10 Lakhs,Science-PCM,80.92,78.22,CBSE,Tier 1,,,,,,3.3,5.5,6.8,6.1,5.2,3.5,2.7,2.1,1.3,5.0,3.4,4.0,4.0,4.6,3.9,1.5,Pan India,20,4 years,Business,Medium,False,True,0,3,1,Mechanical Engineering,"['Mechanical Engineering', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_001049,17,Female,Madhya Pradesh,Semi-Urban,<5 Lakhs,Science-PCB,66.62,70.62,State Board,Tier 1,,,50.58,988400.0,,6.5,4.9,7.8,7.3,5.0,2.1,3.3,1.0,1.1,2.0,1.7,4.2,3.2,3.7,1.1,1.8,Pan India,15,4 years,Business,Medium,True,True,10,1,0,B.Pharm,"['B.Pharm', 'Pharmacist', 'Pharmacist', 'Pharmacist']",Pharmacist,Pharmacist,Pharmacist,Pharmacist
STU_001050,17,Male,Punjab,Urban,5-10 Lakhs,Commerce,68.24,63.69,CBSE,Tier 3,,,,,,6.5,6.5,6.1,8.4,8.6,4.7,2.9,4.5,3.6,2.4,5.0,2.3,4.0,4.0,3.0,3.9,Pan India,10,6+ years,Job,High,False,True,10,0,0,BBA,"['BBA', 'Management Trainee', 'Business Analyst', 'Manager', 'Senior Manager', 'Senior Manager']",Management Trainee,Business Analyst,Manager,Senior Manager
STU_001051,18,Female,Kerala,Rural,20-50 Lakhs,Science-PCB,84.45,86.86,ICSE,Tier 3,,,71.97,560600.0,,7.4,5.5,5.8,5.8,4.8,4.1,2.3,1.2,4.2,3.1,1.0,2.4,3.4,3.2,5.0,2.5,Nearby States,15,4 years,Research,Medium,False,True,20,3,0,B.Pharm,"['B.Pharm', 'B.Pharm', 'Clinical Pharmacist', 'Senior Pharmacist']",B.Pharm,Clinical Pharmacist,Senior Pharmacist,Senior Pharmacist
STU_001052,16,Male,Maharashtra,Urban,<5 Lakhs,Arts,64.79,83.66,State Board,Tier 3,,,,,,4.8,7.4,7.6,5.9,2.8,2.8,3.9,2.6,1.9,2.6,3.9,3.4,4.9,3.6,3.7,3.2,Nearby States,30,5 years,Government,Medium,True,False,10,3,1,Design,"['Design', 'Design', 'Junior Professional', 'Professional', 'Senior Professional']",Design,Junior Professional,Professional,Senior Professional
STU_001053,16,Male,West Bengal,Urban,<5 Lakhs,Commerce,60.0,67.46,CBSE,Tier 3,,,,,,7.5,4.3,5.6,5.6,6.9,5.0,2.6,3.2,1.0,2.5,4.0,5.0,3.2,3.9,4.5,2.1,Nearby States,2,4 years,Job,Medium,False,False,0,1,2,B.Com,"['B.Com', 'B.Com', 'B.Com', 'B.Com']",B.Com,B.Com,B.Com,B.Com
